Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Variant SKU,Variant Inventory Qty,Variant Price,Variant Compare At Price,Image Src,Image Position
lab-grown-diamond-ring-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0029,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0030,Lab Grown Diamond Ring Model 0030,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,15,SKU-LA-RI-0030,9,34144,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0030,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0031,Lab Grown Diamond Ring Model 0031,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0031,19,15461,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0031,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0032,Lab Grown Diamond Ring Model 0032,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,12,SKU-LA-RI-0032,4,68320,92849,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0032,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0033,Lab Grown Diamond Ring Model 0033,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,15,SKU-LA-RI-0033,18,39941,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0033,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0034,Lab Grown Diamond Ring Model 0034,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0034,13,36649,46275,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0034,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0035,Lab Grown Diamond Ring Model 0035,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,18,SKU-LA-RI-0035,4,117636,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0035,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0036,Lab Grown Diamond Ring Model 0036,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0036,16,50853,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0036,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0037,Lab Grown Diamond Ring Model 0037,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,12,SKU-LA-RI-0037,19,42414,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0037,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0038,Lab Grown Diamond Ring Model 0038,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,11,SKU-LA-RI-0038,3,105366,135455,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0038,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0039,Lab Grown Diamond Ring Model 0039,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,11,SKU-LA-RI-0039,13,37506,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0039,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0040,Lab Grown Diamond Ring Model 0040,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,13,SKU-LA-RI-0040,5,114976,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0040,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0041,Lab Grown Diamond Ring Model 0041,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,15,SKU-LA-RI-0041,4,134370,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0041,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0042,Lab Grown Diamond Ring Model 0042,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0042,3,55280,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0042,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0043,Lab Grown Diamond Ring Model 0043,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0043,10,56819,78378,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0043,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0044,Lab Grown Diamond Ring Model 0044,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,12,SKU-LA-RI-0044,2,96234,116157,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0044,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0045,Lab Grown Diamond Ring Model 0045,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,13,SKU-LA-RI-0045,8,91732,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0045,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0046,Lab Grown Diamond Ring Model 0046,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,15,SKU-LA-RI-0046,4,82824,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0046,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0047,Lab Grown Diamond Ring Model 0047,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,15,SKU-LA-RI-0047,9,96993,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0047,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0048,Lab Grown Diamond Ring Model 0048,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,14,SKU-LA-RI-0048,11,22540,28614,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0048,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0049,Lab Grown Diamond Ring Model 0049,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,10,SKU-LA-RI-0049,19,144329,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0049,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0050,Lab Grown Diamond Ring Model 0050,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,15,SKU-LA-RI-0050,12,88436,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0050,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0051,Lab Grown Diamond Ring Model 0051,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,18,SKU-LA-RI-0051,20,73374,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0051,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0052,Lab Grown Diamond Ring Model 0052,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,13,SKU-LA-RI-0052,1,56729,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0052,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0053,Lab Grown Diamond Ring Model 0053,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,16,SKU-LA-RI-0053,14,68907,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0053,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0054,Lab Grown Diamond Ring Model 0054,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,17,SKU-LA-RI-0054,19,101132,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
lab-grown-diamond-ring-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+3,4
lab-grown-diamond-ring-0054,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+4,5
lab-grown-diamond-ring-0055,Lab Grown Diamond Ring Model 0055,<p>Exquisite lab grown diamond ring designed for elegance and durability.</p>,Demo Brand,Apparel & Accessories > Jewelry,Ring,"Lab Grown Diamond, Ring, Demo",TRUE,Size,16,SKU-LA-RI-0055,5,20092,,https://placehold.co/800x800/f0f0f0/333333.png?text=Lab+Grown+Diamond+Main,1
lab-grown-diamond-ring-0055,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+1,2
lab-grown-diamond-ring-0055,,,,,,,,,,,,,,https://placehold.co/800x800/ffffff/555555.png?text=Lab+Grown+Diamond+Angle+2,3
